timestamp,roadsegment,name,Orientation,Description,lon,lat,source,lane_id,direction,lane_num,number_vehicles,avg_speed_kmh,avg_length_m,avg_headway_ms,occupancy_percentage,congested,period_inverted,integration_time,class_id,class_id_count
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,20,3,9,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,1000,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,21,4,8,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,1010,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,22,3,7,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,1020,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,23,4,6,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,1030,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,24,3,5,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,1040,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,25,4,4,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,1050,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,26,3,3,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,1060,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,27,4,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,1070,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,2,RobotCountingSite 2,2,null,2.141805,41.380982,robot,28,3,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,1,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,805,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,2,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,810,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,3,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,815,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,4,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,820,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,5,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,825,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,6,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,830,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,7,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,840,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,8,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,845,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,9,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,850,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,10,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,855,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-27T09:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,11,1,0,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-27T11:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,860,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-27T11:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-27T11:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-27T10:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-27T10:30:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-27T10:15:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-27T10:00:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-27T09:45:00Z,3,RobotCountingSite 3,3,null,2.179692,41.431002,robot,12,1,0,100,45,15,8,3,FALSE,FALSE,900,null,null
